tab,src_row,matched_id,stump_title,new_title,new_body,tier,codes_raw,codes_resolved,codes_unknown
Product Knowledge — Wipers,107,,,Honda OE wipers are spec'd for Honda's specific arm pressure and windshield rake — which varies meaningfully between Civ,(first sentence of the fact),generic,WBF-018,WBF-018,
Product Knowledge — Wipers,108,,,Most modern Hondas and Acuras use hybrid-style blades (beam with partial frame cover) — balancing performance and stylin,Premium-style blade.,zero,WBF-018,WBF-018,
Product Knowledge — Wipers,109,,,Acura applications get higher-grade rubber compounds and quieter operation than equivalent Honda blades.,(first sentence of the fact),zero,WBF-018,WBF-018,
Product Knowledge — Wipers,110,,,"Civic Type R, Integra Type S, and other performance trims use the same wipers as their lower-trim counterparts.",(first sentence of the fact),zero,WBF-018,WBF-018,
Product Knowledge — Wipers,111,,,Honda's maintenance minder system doesn't always flag wiper blades specifically — so customer education on the 6-12 mont,(first sentence of the fact),generic,WBF-018,WBF-018,
Product Knowledge — Wipers,115,,,Nissan wipers are typically beam-style on modern applications — with hybrid-style on some older models still in service.,(first sentence of the fact),generic,WBF-018,WBF-018,
Product Knowledge — Wipers,116,,,Infiniti applications use higher-grade wiper assemblies with premium rubber compounds and quieter operation.,(first sentence of the fact),zero,WBF-018,WBF-018,
Product Knowledge — Wipers,117,,,"The Leaf, Ariya, and other Nissan EVs use traditional wiper systems with no EV-specific design.",(first sentence of the fact),generic,WBF-018,WBF-018,
Product Knowledge — Wipers,118,,,"Frontier, Titan, Pathfinder, and Armada all have larger blades and higher arm pressure due to their truck/SUV windshield",(first sentence of the fact),generic,WBF-018,WBF-018,
Product Knowledge — Wipers,119,,,The GT-R uses unique low-profile wipers due to its aerodynamic windshield rake.,(first sentence of the fact),zero,WBF-018,WBF-018,
Product Knowledge — Wipers,123,,,Mazda OE wipers are spec'd for the brand's 'human-centered' cabin design — quiet operation and even sweep pressure as pr,(first sentence of the fact),zero,WBF-018,WBF-018,
Product Knowledge — Wipers,124,,,"Beam-style blades are standard across the modern Mazda lineup — CX-5, CX-50, CX-90, CX-70, CX-30, Mazda3, Mazda6, MX-5.",(first sentence of the fact),generic,WBF-018,WBF-018,
Product Knowledge — Wipers,125,,,"The MX-5 Miata uses smaller, lower-profile blades due to its compact windshield — and the soft-top and RF versions both ",(first sentence of the fact),zero,WBF-018,WBF-018,
Product Knowledge — Wipers,126,,,The MX-30 EV uses the same wiper system as gas Mazdas.,(first sentence of the fact),generic,WBF-018 MX-30,WBF-018,MX-30
Product Knowledge — Wipers,127,,,"The CX-50, CX-70, and CX-90 are positioned for active-lifestyle customers who often see severe-duty conditions — making ",(first sentence of the fact),zero,WBF-018 CX-50 CX-70 CX-90,WBF-018,CX-50 CX-70 CX-90
Product Knowledge — Wipers,131,63033dbe-c978-40ac-a9f9-6ff46226a97c,THE WIPER + TREATMENT PIGGYBACK — Every wiper replacement is a windshield treatment opportunity. Aquapel applied at the time of wiper replacement adds 5 minutes of labor and ~$10-12 to the ticket. Fiv,THE WIPER + TREATMENT PIGGYBACK — Every wiper replacement is a windshield treatment opportunity.,(first sentence of the fact),generic,WBF-018 WTR-021,WBF-018 WTR-021,
Product Knowledge — Wipers,132,af06da6a-fb01-42e3-af9d-d84b9e75a52e,"THE REAR WIPER ADD-ON — On every SUV, hatchback, minivan, and wagon: ALWAYS check the rear wiper. Customers and advisors both forget about it. Adding it to the front-wiper sale increases ticket size ~","THE REAR WIPER ADD-ON — On every SUV, hatchback, minivan, and wagon: ALWAYS check the rear wiper.",(first sentence of the fact),generic,WBR-019,WBR-019,
Product Knowledge — Wipers,133,,,THE WINTER WIPER UPSELL — Northern markets October-March: pitch winter-specific wipers automatically.,(first sentence of the fact),zero,WBF-018,WBF-018,
MOC Warranty,5,e704dd47-7b35-4b47-a9a4-329ad5df0aa9,"The MOC Products Limited Warranty is a vehicle protection program backed by MOC Products Company, Inc. (12306 Montague St., Pacoima CA 91331; 800-928-9880; mocwarranty.com). It is SEPARATE FROM and do","The MOC Products Limited Warranty is a vehicle protection program backed by MOC Products Company, Inc.","MOC has its own warranty — it's real, you can call them and verify.",generic,EFL-046,EFL-046,
MOC Warranty,6,6976fc59-9db8-451c-b56d-87d970f51d00,"TO QUALIFY: Vehicle must be (1) less than 100,000 miles on the odometer, (2) less than 10 years old as of January 1st of the model year, (3) maintained per the manufacturer's recommended schedule, (4)","TO QUALIFY: Vehicle must be (1) less than 100,000 miles on the odometer, (2) less than 10 years old as of January 1st of",Let me check your vehicle — under 100K and under 10 years old qualifies.,generic,,,
MOC Warranty,7,a4efe3f0-b2ac-4a74-923c-46af7cb05dcd,"TO MAINTAIN BENEFITS: Engine service every 10,000 miles. Fuel service every 15,000 miles. All other covered services (Auto Trans, Manual Trans, Power Steering, Cooling, Driveline, Brake) every 30,000","TO MAINTAIN BENEFITS: Engine service every 10,000 miles.","10K for engine, 15K for fuel, 30K for everything else — and keep your receipts.",generic,,,
MOC Warranty,8,6f9ca21f-89b0-4736-955c-5d9f76d30827,"WAITING PERIOD: Vehicle protection becomes effective only after 60 days OR 750 miles (1,200 km), whichever occurs LAST. Coverage isn't immediate — there's a built-in waiting period before the warranty","WAITING PERIOD: Vehicle protection becomes effective only after 60 days OR 750 miles (1,200 km), whichever occurs LAST.",Coverage starts after 60 days or 750 miles — whichever comes later.,generic,,,
MOC Warranty,9,e7720e69-7e6d-46ea-8403-1037adf40c45,"COVERAGE LIMITS: Up to $4,000 protection per covered system. The dollar limit is REDUCED TO $2,000 if the initial product installation occurs between 50,001-100,000 miles (versus the full $4,000 if in","COVERAGE LIMITS: Up to $4,000 protection per covered system.",Get this done before 50K — coverage is double.,generic,,,
MOC Warranty,10,a59ccbfa-b52f-4810-b79c-1bd6c14bdf52,"REPAIR PROCEDURE: If a covered failure occurs, the customer or shop must contact MOC Warranty Department at 800-928-9880 BEFORE any repair work begins. No repairs are reimbursed unless authorized by M","REPAIR PROCEDURE: If a covered failure occurs, the customer or shop must contact MOC Warranty Department at 800-928-9880","If something goes wrong, call MOC FIRST — before any repair work starts.",zero,,,
MOC Warranty,11,3e2f0345-4ccb-46b9-8acd-2b43a6ca363e,WHAT'S COVERED: Repair or replacement of specifically-listed lubricated parts within each covered system that fail due to abnormal wear or corrosion. Each system has a specific list of covered parts (,WHAT'S COVERED: Repair or replacement of specifically-listed lubricated parts within each covered system that fail due t,Pays for parts and labor up to a documented amount.,zero,,,
MOC Warranty,12,67a6e799-6cc3-4951-b9e8-dda88f4b1574,"WHAT'S NOT COVERED (Universal Exclusions): Commercial use (taxi, fleet, delivery, rental, police, off-road, racing, snow removal, construction); vehicles for towing without factory tow package; vehicl","WHAT'S NOT COVERED (Universal Exclusions): Commercial use (taxi, fleet, delivery, rental, police, off-road, racing, snow",Personal use only — Uber/Lyft/delivery doesn't qualify.,generic,,,
MOC Warranty,15,,,Op Code & System,(first sentence of the fact),zero,,,
MOC Warranty,16,,,EFL-046 · ENGINE SYSTEM,(first sentence of the fact),zero,,,
MOC Warranty,17,,,FSC-017 · FUEL SYSTEM,(first sentence of the fact),zero,,,
MOC Warranty,18,,,TRF-011 · AUTO TRANSMISSION (incl.,(first sentence of the fact),zero,,,
MOC Warranty,19,,,BFF-012 · BRAKE SYSTEM,(first sentence of the fact),zero,,,
MOC Warranty,20,,,PSF-013 · POWER STEERING,(first sentence of the fact),zero,,,
MOC Warranty,21,,,CLF-010 · COOLING SYSTEM,(first sentence of the fact),zero,,,
MOC Warranty,22,208b17d2-6449-4464-8316-724a4571f9c7,DFF-014 + TCF-015  ·  DRIVELINE (Differential + Transfer Case),DFF-014 + TCF-015 · DRIVELINE (Differential + Transfer Case),(first sentence of the fact),zero,,,
MOC Warranty,23,c042afee-069c-438f-8900-8f7be58c384e,MANUAL TRANSMISSION  (no dedicated op code — falls under TRF-011 family),MANUAL TRANSMISSION (no dedicated op code — falls under TRF-011 family),(first sentence of the fact),zero,,,
MOC Warranty,27,,,Tier or Profile,(first sentence of the fact),zero,,,
MOC Warranty,28,,,ZERO TIER (0% — 'We Owe It'),(first sentence of the fact),zero,,,
MOC Warranty,29,,,ZERO TIER,(first sentence of the fact),zero,,,
MOC Warranty,30,,,ZERO TIER,(first sentence of the fact),zero,,,
MOC Warranty,31,,,ZERO TIER,(first sentence of the fact),zero,,,
MOC Warranty,33,,,Tier or Profile,(first sentence of the fact),zero,,,
MOC Warranty,34,,,LOW TIER (1-9% — Word Track),(first sentence of the fact),zero,,,
MOC Warranty,35,,,LOW TIER,(first sentence of the fact),zero,,,
MOC Warranty,36,,,LOW TIER,(first sentence of the fact),zero,,,
MOC Warranty,37,,,LOW TIER,(first sentence of the fact),zero,,,
MOC Warranty,39,,,Tier or Profile,(first sentence of the fact),zero,,,
MOC Warranty,40,,,STRONG TIER (10-24% — Product Knowledge),(first sentence of the fact),zero,,,
MOC Warranty,41,,,STRONG TIER,(first sentence of the fact),zero,,,
MOC Warranty,42,,,STRONG TIER,(first sentence of the fact),zero,,,
MOC Warranty,43,,,STRONG TIER,(first sentence of the fact),zero,,,
MOC Warranty,45,,,Tier or Profile,(first sentence of the fact),zero,,,
MOC Warranty,46,,,ELITE TIER (25%+ — Mastery Voice),(first sentence of the fact),zero,,,
MOC Warranty,47,,,ELITE TIER,(first sentence of the fact),zero,,,
MOC Warranty,48,,,ELITE TIER,(first sentence of the fact),zero,,,
MOC Warranty,49,,,ELITE TIER,(first sentence of the fact),zero,,,
MOC Warranty,52,,,Tier or Profile,(first sentence of the fact),zero,,,
MOC Warranty,53,,,FLEET OWNER,(first sentence of the fact),zero,,,
MOC Warranty,54,,,SINGLE-VEHICLE FAMILY,(first sentence of the fact),zero,,,
MOC Warranty,55,035c1033-c3c4-470e-a60e-89678f248f13,"POST-WARRANTY CUSTOMER (60K+ miles, factory warranty expired)","POST-WARRANTY CUSTOMER (60K+ miles, factory warranty expired)",(first sentence of the fact),zero,,,
MOC Warranty,56,,,REPEAT CUSTOMER (already had MOC service before),(first sentence of the fact),zero,,,
MOC Warranty,57,,,SKEPTICAL CUSTOMER ('Sounds too good to be true'),(first sentence of the fact),zero,,,
MOC Warranty,58,,,PREMIUM-VEHICLE CUSTOMER (luxury / high-value vehicle),(first sentence of the fact),zero,,,
MOC Warranty,61,,,Objection Category & Phrase,(first sentence of the fact),zero,,,
MOC Warranty,63,,,MONEY: 'It's too expensive.',(first sentence of the fact),zero,,,
MOC Warranty,64,,,MONEY: 'I don't have it right now.',(first sentence of the fact),zero,,,
MOC Warranty,66,,,TIME: 'I don't have time today.',(first sentence of the fact),zero,,,
MOC Warranty,67,,,TIME: 'How long does this warranty actually last?',(first sentence of the fact),zero,,,
MOC Warranty,69,,,DECISION-MAKER: 'I need to talk to my husband / wife / partner.',(first sentence of the fact),zero,,,
MOC Warranty,70,,,DECISION-MAKER: 'I need to think about it.',(first sentence of the fact),zero,,,
MOC Warranty,72,,,UNDERSTANDING: 'How is this different from my factory warranty?',(first sentence of the fact),zero,,,
MOC Warranty,73,,,UNDERSTANDING: 'Is this an extended warranty?',(first sentence of the fact),zero,,,
MOC Warranty,76,,,Manager Coaching Behavior,(first sentence of the fact),zero,,,
MOC Warranty,77,,,EVERY MOC SERVICE RO INCLUDES THE WARRANTY CLOSE,(first sentence of the fact),zero,,,
MOC Warranty,78,,,VERIFY ELIGIBILITY OUT LOUD,(first sentence of the fact),zero,,,
MOC Warranty,79,,,DISCLOSE THE WAITING PERIOD UP FRONT,(first sentence of the fact),zero,,,
MOC Warranty,80,,,TEACH THE 'CALL MOC FIRST' RULE AT EVERY DELIVERY,(first sentence of the fact),zero,,,
MOC Warranty,81,,,TRACK THE PRE-50K vs POST-50K MIX,(first sentence of the fact),zero,,,
The 4-Step Close,4,,,The Universal 4-Step Close,(first sentence of the fact),zero,,,
The 4-Step Close,5,,,Give the Clock Time — Not the Minutes,(first sentence of the fact),zero,,,
The 4-Step Close,6,,,Be Specific with the Total,(first sentence of the fact),zero,,,
The 4-Step Close,7,,,Assume the Sale — Never Ask for It,(first sentence of the fact),zero,,,
The 4-Step Close,8,,,Practice the Close Outside Before You Use It Inside,(first sentence of the fact),zero,,,
The 4-Step Close,10,,,Step 1 — WHAT: Name the Service With Confidence,(first sentence of the fact),zero,,,
The 4-Step Close,11,,,"Step 2 — HOW MUCH: The Total Investment, Not the Cost",(first sentence of the fact),zero,,,
The 4-Step Close,12,01f840f9-5cb2-46ea-85f5-2d7edb5cf686,"Step 3 — CLOCK TIME: A Specific Time, Not a Number of Minutes","Step 3 — CLOCK TIME: A Specific Time, Not a Number of Minutes",(first sentence of the fact),zero,,,
